tornado_id,window,read_status,positive_pixels,negative_pixels,sampled_positive,sampled_negative,error
TOR16,"Window(col_off=2048, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2304, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2560, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2816, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3072, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3328, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3584, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3840, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=4096, row_off=256, width=111, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=0, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=256, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=512, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=768, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1024, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1280, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1536, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1792, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2048, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2304, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2560, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2816, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3072, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3328, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3584, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3840, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=4096, row_off=512, width=111, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=0, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=256, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=512, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=768, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1024, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1280, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1536, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1792, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2048, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2304, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2560, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2816, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3072, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3328, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3584, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3840, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=4096, row_off=768, width=111, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=0, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=256, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=512, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=768, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1024, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1280, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1536, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=1792, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2048, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2304, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2560, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=2816, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3072, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3328, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3584, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=3840, row_off=1024, width=256, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR16,"Window(col_off=4096, row_off=1024, width=111, height=150)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,64837,0,1200,
TOR18,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,62655,0,1200,
TOR18,"Window(col_off=512, row_off=0, width=256, height=256)",OK,0,65536,0,1200,
TOR18,"Window(col_off=768, row_off=0, width=256, height=256)",OK,0,65536,0,1200,
TOR18,"Window(col_off=1024, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1280, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1536, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1792, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2048, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2304, row_off=0, width=125, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=0, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=256, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=512, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=768, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1024, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1280, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1536, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1792, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2048, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2304, row_off=256, width=125, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=0, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=256, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=512, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=768, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1024, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1280, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1536, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1792, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2048, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2304, row_off=512, width=125, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=0, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=256, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=512, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=768, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1024, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1280, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1536, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1792, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2048, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2304, row_off=768, width=125, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=0, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=256, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=512, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=768, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1024, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1280, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1536, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1792, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2048, row_off=1024, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2304, row_off=1024, width=125, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=0, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=256, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=512, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=768, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1024, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1280, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1536, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1792, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2048, row_off=1280, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2304, row_off=1280, width=125, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=0, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=256, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=512, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=768, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1024, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1280, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1536, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=1792, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2048, row_off=1536, width=256, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR18,"Window(col_off=2304, row_off=1536, width=125, height=64)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR24,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,65224,0,1200,
TOR24,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,65533,0,1200,
TOR24,"Window(col_off=512, row_off=0, width=256, height=256)",OK,0,65524,0,1200,
TOR24,"Window(col_off=768, row_off=0, width=179, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR24,"Window(col_off=0, row_off=256, width=256, height=54)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR24,"Window(col_off=256, row_off=256, width=256, height=54)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR24,"Window(col_off=512, row_off=256, width=256, height=54)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR24,"Window(col_off=768, row_off=256, width=179, height=54)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,65246,0,1200,
TOR61,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,65532,0,1200,
TOR61,"Window(col_off=512, row_off=0, width=256, height=256)",OK,0,65413,0,1200,
TOR61,"Window(col_off=768, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1024, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1280, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1536, row_off=0, width=71, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=0, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=256, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=512, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=768, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1024, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1280, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1536, row_off=256, width=71, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=0, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=256, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=512, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=768, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1024, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1280, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1536, row_off=512, width=71, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=0, row_off=768, width=256, height=120)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=256, row_off=768, width=256, height=120)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=512, row_off=768, width=256, height=120)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=768, row_off=768, width=256, height=120)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1024, row_off=768, width=256, height=120)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1280, row_off=768, width=256, height=120)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR61,"Window(col_off=1536, row_off=768, width=71, height=120)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,64937,0,1200,
TOR62,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,65536,0,1200,
TOR62,"Window(col_off=512, row_off=0, width=256, height=256)",OK,0,65536,0,1200,
TOR62,"Window(col_off=768, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1024, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1280, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1536, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1792, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=2048, row_off=0, width=84, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=0, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=256, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=512, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=768, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1024, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1280, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1536, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1792, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=2048, row_off=256, width=84, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=0, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=256, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=512, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=768, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1024, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1280, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1536, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1792, row_off=512, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=2048, row_off=512, width=84, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=0, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=256, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=512, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=768, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1024, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1280, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1536, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1792, row_off=768, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=2048, row_off=768, width=84, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=0, row_off=1024, width=256, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=256, row_off=1024, width=256, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=512, row_off=1024, width=256, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=768, row_off=1024, width=256, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1024, row_off=1024, width=256, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1280, row_off=1024, width=256, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1536, row_off=1024, width=256, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=1792, row_off=1024, width=256, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR62,"Window(col_off=2048, row_off=1024, width=84, height=72)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=0, row_off=0, width=256, height=256)",OK,0,65204,0,1200,
TOR66,"Window(col_off=256, row_off=0, width=256, height=256)",OK,0,65533,0,1200,
TOR66,"Window(col_off=512, row_off=0, width=256, height=256)",OK,0,65534,0,1200,
TOR66,"Window(col_off=768, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=1024, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=1280, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=1536, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=1792, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=2048, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=2304, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=2560, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=2816, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=3072, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=3328, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=3584, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=3840, row_off=0, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=4096, row_off=0, width=213, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=0, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=256, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=512, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=768, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
TOR66,"Window(col_off=1024, row_off=256, width=256, height=256)",READ_ERROR,0,0,0,0,Read failed. See previous exception for details.
